"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.416311674E1,-3.001819253E-1,-1.391379833E-1,1.550369263E-1,3.653833811E-1
5.418009532E1,-2.415860891E-1,3.106982708E-1,-6.583795547E-1,7.670468643E-1
5.419710451E1,-8.207476139E-2,3.958046436E-1,-1.289846897E0,1.351703592E0
5.421410815E1,5.736465454E-1,2.101552486E-1,-8.209667206E-1,1.023338626E0
5.423110897E1,1.247855186E0,-1.552391052E-2,1.658039093E-1,1.258917986E0
5.424809963E1,1.448951364E0,-1.856629848E-1,8.703670502E-1,1.700432180E0
5.426509211E1,1.174574256E0,-1.894073486E-1,1.246924400E0,1.723461716E0
5.428207432E1,6.755986214E-1,-1.168918610E-1,7.602863312E-1,1.023783429E0
5.429907885E1,3.849202394E-1,7.180213928E-3,-3.420057297E-1,5.149592851E-1
5.431607787E1,2.439107895E-1,1.694386005E-1,-1.127521515E0,1.165978850E0
5.433306597E1,4.864180088E-2,2.969434261E-1,-1.622805595E0,1.650466426E0
5.435004013E1,-1.782861948E-1,3.410735130E-1,-1.992565155E0,2.029392275E0
5.436704440E1,-2.200657129E-1,3.653213978E-1,-1.793496609E0,1.843507181E0
5.438403790E1,-1.656149626E-1,2.602434158E-1,-1.319751263E0,1.355322230E0
5.440102885E1,-2.023387551E-1,1.854205132E-1,-6.465320587E-1,7.023712989E-1
5.441802594E1,-3.272947073E-1,1.358842850E-1,-1.570615768E-1,3.876270156E-1
5.443503626E1,-4.144451022E-1,1.740300655E-1,2.150993347E-1,4.983160947E-1
5.445202661E1,-3.710785508E-1,2.657449245E-1,2.016563416E-1,4.989839034E-1
5.446902092E1,-4.474945068E-1,3.813660145E-1,1.334285736E-2,5.881066251E-1
5.448601524E1,-5.751055479E-1,4.379112720E-1,-1.852607727E-2,7.230877464E-1
5.450298715E1,-1.214025617E0,7.009301186E-1,-5.838966370E-2,1.403057583E0
5.452000235E1,-1.883776307E0,8.237216473E-1,-2.928075790E-1,2.076744280E0
5.453699292E1,-1.446440220E0,6.478190422E-1,-1.200418472E-1,1.589424067E0
5.455399452E1,-2.522882223E-1,1.868460178E-1,7.331171036E-1,7.975095417E-1
5.457097122E1,1.538566947E-1,-2.827904224E-1,2.354705811E0,2.376611403E0
5.458797320E1,-2.231506705E-1,-8.321876526E-1,3.125947952E0,3.242511852E0
5.460496528E1,-1.178017616E0,-1.055433512E0,2.891884804E0,3.296158843E0
5.462195365E1,-1.984897137E0,-6.888959408E-1,1.798245430E0,2.765516387E0
5.463895967E1,-1.898656845E0,-2.925150394E-1,4.775714874E-1,1.979529588E0
5.465595571E1,-1.647386193E0,1.499226093E-1,1.154022217E-1,1.658214622E0
5.467293560E1,-1.346639037E0,1.144773960E-1,2.939052582E-1,1.383084260E0
5.468993564E1,-1.073484778E0,-2.603242397E-1,7.809391022E-1,1.352776464E0
5.470694372E1,-9.633497000E-1,-5.505259037E-1,1.121435165E0,1.577573531E0
5.472392986E1,-1.037355542E0,-8.195676804E-1,1.161836624E0,1.760017626E0
5.474092417E1,-1.152367592E0,-9.618892670E-1,9.482517242E-1,1.775489612E0
5.475791822E1,-1.055699110E0,-9.162874222E-1,3.150930405E-1,1.432957388E0
5.477488517E1,-1.033397198E0,-7.378337383E-1,-4.559621811E-1,1.349151550E0
5.479191750E1,-8.041910529E-1,-5.694408417E-1,-6.341657639E-1,1.171815829E0
5.480889604E1,-7.841423750E-1,-4.094147682E-1,-1.505278111E0,1.745955872E0
5.482589050E1,-6.462351084E-1,-3.594901562E-1,-2.056440830E0,2.185360811E0
5.484287530E1,-6.661875248E-1,-2.538735867E-1,-2.068351746E0,2.187769768E0
5.485986844E1,-1.112749338E0,-5.460891724E-1,-2.786328316E0,3.049598327E0
5.487686267E1,-9.175411463E-1,-3.666365147E-1,-2.374830246E0,2.572182495E0
5.489385673E1,-4.815062582E-1,-2.577910423E-1,-9.973516464E-1,1.137108088E0
5.491085083E1,-9.744870663E-2,-3.321950436E-1,-5.057783127E-1,6.129123094E-1
5.492786038E1,5.721758604E-1,-8.746051788E-2,-5.446443558E-1,7.947779764E-1
5.494484993E1,6.242331862E-1,-6.179022789E-2,-3.823146820E-1,7.346084802E-1
5.496183288E1,7.071900368E-1,-3.423714638E-1,-5.573272705E-3,7.857270701E-1
5.497883973E1,7.331921458E-1,-2.426891327E-1,2.336091995E-1,8.068717345E-1
5.499585517E1,9.511603117E-1,-3.589055538E-1,5.261049271E-1,1.144685778E0
5.501283256E1,7.388329506E-1,-6.008124352E-2,1.926021576E-1,7.658847667E-1
5.502982221E1,6.992895007E-1,1.654784679E-1,4.770660400E-2,7.201838996E-1
5.504680398E1,6.917310357E-1,-2.974517345E-1,1.530160904E-1,7.683640310E-1
5.506381108E1,1.105526328E0,-3.156158924E-1,1.104249001E0,1.594104046E0
5.508080444E1,1.424764633E0,-8.383823633E-1,2.112559319E0,2.682488792E0
5.509779758E1,1.197017431E0,-9.798804522E-1,2.570487976E0,3.000070810E0
5.511478975E1,7.601478696E-1,-6.514567137E-1,2.602220535E0,2.788148552E0
5.513178468E1,2.284334898E-1,-4.409160614E-1,1.870272636E0,1.935073272E0
5.514877900E1,-3.765976429E-1,-9.065592289E-2,7.467031479E-1,8.411955017E-1
5.516577216E1,-4.186646342E-1,-1.454241276E-1,-2.876882553E-1,5.283869653E-1
5.518275650E1,-1.614647210E-1,1.585021019E-1,-3.620719910E-2,2.291391143E-1
5.519974832E1,4.729682207E-2,-1.007409096E-1,3.367614746E-2,1.162746883E-1
5.521675494E1,1.631754637E-1,-6.548141241E-1,2.586593628E-1,7.227118617E-1
5.523373727E1,1.560928226E-1,-7.382712364E-1,5.890054703E-1,9.572548416E-1
5.525071729E1,2.160507441E-2,-7.789025307E-1,3.245239258E-1,8.440803930E-1
5.526773384E1,-5.472199917E-1,-9.448239803E-1,-2.113332748E-1,1.112116822E0
5.528473416E1,-7.372090816E-1,-7.026498318E-1,-4.199275970E-1,1.101604831E0
5.530169248E1,-9.182744622E-1,-5.454752445E-1,-7.278890610E-1,1.292514493E0
5.531871548E1,-1.138742447E0,-3.598272800E-1,-9.341869354E-1,1.516217419E0
5.533569914E1,-1.320244312E0,-3.324871063E-1,-9.468135834E-1,1.658327073E0
5.535269344E1,-1.880285382E0,-4.498643875E-1,-8.668384552E-1,2.118787387E0
5.536968493E1,-1.503293991E0,-4.667744637E-1,-5.378789902E-1,1.663455750E0
5.538668415E1,-9.454960227E-1,1.526854038E-1,-3.248538971E-1,1.011338527E0
5.540367354E1,-1.148683190E0,-5.862569809E-1,-6.316118240E-1,1.436002721E0
5.542068208E1,-1.503159881E0,-5.594234467E-1,-5.045785904E-1,1.681381507E0
5.543767728E1,-9.987871647E-1,-5.355954170E-2,-2.693271637E-1,1.035848225E0
5.545466645E1,-6.844038367E-1,3.389334679E-2,2.013206482E-2,6.855382343E-1
5.547166490E1,-7.054851651E-1,-1.579923630E-1,4.732532501E-1,8.640830653E-1
5.548867806E1,-9.830811024E-1,-2.821750641E-1,1.177262306E0,1.559492789E0
5.550563916E1,-1.294610500E0,-1.963274479E-1,1.291576385E0,1.839220045E0
5.552263469E1,-1.456399441E0,-2.823083401E-1,1.034425735E0,1.808544700E0
5.553963874E1,-1.473798037E0,-5.513751507E-1,7.861156464E-1,1.758997731E0
5.555663375E1,-1.598020196E0,-6.555273533E-1,1.100009918E0,2.047780867E0
5.557362818E1,-1.530882597E0,-5.994448662E-1,1.585361481E0,2.283923532E0
5.559060891E1,-1.138761044E0,-8.985092640E-1,1.845280647E0,2.347159193E0
5.560761629E1,-1.214170814E0,-1.095058680E0,2.122213364E0,2.679021059E0
5.562460458E1,-1.526950598E0,-9.928274155E-1,1.899085999E0,2.631313747E0
5.564160211E1,-1.973131299E0,-1.145487309E0,1.072467804E0,2.521026673E0
5.565859496E1,-2.649240732E0,-1.106526613E0,6.144104004E-1,2.936047980E0
5.567559408E1,-3.003658533E0,-1.002619028E0,4.228410721E-1,3.194683720E0
5.569257141E1,-2.646857500E0,-1.124742270E0,3.207302094E-1,2.893746303E0
5.570957700E1,-1.851009130E0,-1.326830626E0,3.264226913E-1,2.300709909E0
5.572657721E1,-9.694222212E-1,-1.413941860E0,2.773551941E-1,1.736645309E0
5.574356757E1,-5.320765972E-1,-1.058411121E0,4.052200317E-1,1.252015528E0
5.576056138E1,-5.256410837E-1,-8.378968239E-1,3.925132751E-1,1.064159907E0
5.577753984E1,-5.901983976E-1,-1.016642094E0,2.908897400E-2,1.175900278E0
5.579455275E1,-7.973505855E-1,-1.095344305E0,-1.969661713E-1,1.369066388E0
5.581154004E1,-8.706737161E-1,-1.083026409E0,-1.562585831E-1,1.398368931E0
5.582852412E1,-1.414535046E-1,-1.908295155E-1,-3.580789566E-1,4.297040110E-1
5.584551829E1,6.350275874E-1,-1.116037369E-1,-9.052734375E-1,1.111411457E0
5.586250251E1,3.979959488E-1,1.025257111E-1,-1.203125954E0,1.271386785E0
5.587950587E1,-1.103411913E-1,1.651144028E-2,-9.605093002E-1,9.669673841E-1
5.589650007E1,-3.197209239E-1,-2.464141846E-1,-6.267805099E-1,7.455167518E-1
5.591351014E1,-2.426732779E-1,-4.528498650E-1,-7.054424286E-2,5.185940707E-1
5.593050181E1,-1.119579673E-1,-5.555646420E-1,2.136793137E-1,6.056777253E-1
5.594748119E1,1.189661026E-2,-4.802610874E-1,4.301595688E-1,6.448484287E-1
5.596448933E1,8.139288425E-2,-2.412509918E-1,-3.631496429E-2,2.571879066E-1
5.598147034E1,3.399252892E-1,-1.564376354E-1,-3.763189316E-1,5.306956512E-1
5.599847398E1,1.575199366E-1,-1.086606979E-1,-2.608785629E-1,3.235387184E-1
5.601547353E1,-7.603764534E-3,2.452874184E-1,-9.089374542E-2,2.616971681E-1
5.603246482E1,2.929867506E-1,4.728875160E-1,-1.863346100E-1,5.866723325E-1
5.604945582E1,6.974982023E-1,1.208891869E-1,1.468534470E-1,7.229687909E-1
5.606645311E1,5.401611328E-1,-1.948981285E-1,1.040531158E0,1.188471464E0
5.608344339E1,1.721882820E-2,-5.376868248E-1,2.408420563E0,2.467770900E0
5.610044372E1,-4.071484804E-1,-5.769431591E-1,2.704662323E0,2.795323161E0
5.611742835E1,-6.976350546E-1,-6.222023964E-1,1.985704422E0,2.194732909E0
5.613443562E1,-1.080886602E0,-5.457248688E-1,5.669565201E-1,1.337000814E0
5.615144375E1,-1.334021568E0,-3.518452644E-1,-4.611787796E-1,1.454680206E0
5.616842120E1,-1.300706267E0,-9.585380554E-3,-8.474459648E-1,1.552447531E0
5.618540202E1,-1.542834163E0,-2.560772896E-1,-5.288505554E-1,1.650937837E0
5.620239173E1,-1.662857533E0,-5.303840637E-1,3.275003433E-1,1.775854415E0
5.621939863E1,-1.551390052E0,-7.996597290E-1,1.076565742E0,2.050673200E0
5.623639225E1,-1.743718982E0,-8.936395645E-1,1.535236359E0,2.489196303E0
5.625338663E1,-1.580861568E0,-9.299578667E-1,1.266198158E0,2.228722214E0
5.627038006E1,-1.372878075E0,-9.591410160E-1,7.201776505E-1,1.823019897E0
5.628737473E1,-1.401501656E0,-7.719800472E-1,-7.894134521E-2,1.601996198E0
5.630436535E1,-1.394675970E0,-8.616828918E-1,-7.839751244E-1,1.817205399E0
5.632134601E1,-7.478715777E-1,-7.473964691E-1,-1.904697418E0,2.178482415E0
5.633834394E1,-1.101763844E0,-4.240748882E-1,-1.491168976E0,1.901922184E0
5.635532812E1,-1.412148118E0,-2.647976875E-1,-6.751909256E-1,1.587502097E0
5.637232271E1,-1.726957798E0,-5.127947330E-1,2.167263031E-1,1.814472917E0
5.638932756E1,-1.826244354E0,-7.037220001E-1,2.618293762E-1,1.974575326E0
5.640632254E1,-1.614891768E0,-7.193233967E-1,-8.192443848E-2,1.769749469E0
5.642332295E1,-1.376986980E0,-9.492070675E-1,-8.496379852E-2,1.674606237E0
5.644031017E1,-1.240286946E0,-8.951451778E-1,-2.680692673E-1,1.552886902E0
5.645731427E1,-1.531608105E0,-8.132727146E-1,1.657867432E-1,1.742045102E0
5.647431078E1,-1.751454949E0,-8.186058998E-1,7.478914261E-1,2.072933102E0
5.649129904E1,-1.956556797E0,-7.948398590E-1,1.333740234E0,2.497748569E0
5.650826502E1,-2.158803463E0,-6.139051914E-1,1.470321655E0,2.683124624E0
5.652528966E1,-2.013740778E0,-3.117988110E-1,6.866960526E-1,2.150330646E0
5.654228387E1,-1.614296436E0,-5.981669426E-1,2.017297745E-1,1.733335391E0
5.655927755E1,-1.147502422E0,-1.520024061E0,1.101701736E0,2.200223096E0
5.657626875E1,-1.043670416E0,-1.939863086E0,2.520380020E0,3.347332098E0
5.666124102E1,-1.972769380E0,-8.751084805E-1,-1.199487209E0,2.469089598E0
5.667823434E1,-1.865810513E0,-7.100713253E-1,-5.254058838E-1,2.064340452E0
5.669523136E1,-1.673529625E0,-8.028860092E-1,9.599189758E-1,2.089682222E0
5.678019090E1,-2.886098921E-1,-1.420761347E0,-1.100921631E-1,1.453952805E0
5.679718771E1,-5.132152438E-1,-1.024335146E0,-4.281072617E-1,1.223081438E0
5.681416492E1,-7.319468260E-1,-5.958185196E-1,-9.098262787E-1,1.310927047E0
5.683115754E1,-7.958989739E-1,-4.876253605E-1,-1.084229469E0,1.430659712E0
5.684816476E1,-7.938908935E-1,-4.453549385E-1,-1.074599266E0,1.408320757E0
5.686515594E1,-8.768470287E-1,-2.802112103E-1,-9.620103836E-1,1.331481510E0
5.688215022E1,-8.748093843E-1,-1.826958656E-1,-5.629072189E-1,1.056188324E0
5.689915943E1,-7.224901915E-1,-2.121500969E-1,-1.712388992E-1,7.722192053E-1
5.691614751E1,-6.167796850E-1,-1.440291405E-1,2.061634064E-1,6.660817692E-1
5.693314812E1,-5.291318893E-1,1.467919350E-2,5.477943420E-1,7.617576230E-1
5.695012605E1,-2.906943262E-1,6.077671051E-2,7.090911865E-1,7.687699985E-1
5.696712804E1,-4.058861732E-2,-7.373118401E-2,6.219816208E-1,6.276502688E-1
5.698410914E1,-1.222601533E-1,2.217051983E-1,6.412315369E-2,2.611752647E-1
5.700112050E1,-1.099098325E-1,2.967576981E-1,-3.924341202E-1,5.041327616E-1
5.701811200E1,-1.271300912E-1,-6.149601936E-2,-1.303329468E-1,1.921730925E-1
5.703509852E1,-2.171033025E-1,-4.727954865E-1,6.967668533E-1,8.695708504E-1
5.705209923E1,-2.465420365E-1,-7.833466530E-1,1.629048347E0,1.824339188E0
5.706909953E1,-4.995882809E-1,-7.862951756E-1,2.295010567E0,2.476877481E0
5.708609118E1,-1.029500246E0,-5.182964802E-1,1.704081535E0,2.057278755E0
5.710308445E1,-1.226183891E0,-6.577017307E-1,7.788839340E-1,1.594602986E0
5.712007818E1,-1.037533283E0,-6.564826965E-1,-4.570960999E-3,1.227788963E0
5.713707210E1,-8.675270081E-1,-4.964823723E-1,-5.227251053E-1,1.127980227E0
5.715406370E1,-6.041690111E-1,-7.148334980E-1,-1.896905899E-1,9.549814887E-1
5.717106321E1,-5.878254771E-1,-1.161232710E0,1.002738953E0,1.643011140E0
5.718802396E1,-5.944323540E-1,-1.109339476E0,1.791162491E0,2.189120135E0
5.720503358E1,-6.355826259E-1,-8.450899124E-1,1.735526085E0,2.032287634E0
5.722202942E1,-5.294642448E-1,-8.718838692E-1,1.111524582E0,1.508642026E0
5.723902650E1,-5.120612979E-1,-9.569978714E-1,8.878707886E-3,1.085417215E0
5.725603018E1,-7.494333982E-1,-8.464186192E-1,-9.626007080E-1,1.484814810E0
5.727304168E1,-9.947001934E-1,-5.728549957E-1,-1.514552116E0,1.900384023E0
5.729001252E1,-1.013659954E0,-3.864803314E-1,-1.649745464E0,1.974470472E0
5.730700107E1,-9.296275377E-1,-4.479365349E-1,-1.629977703E0,1.929166092E0
5.732398987E1,-9.487756491E-1,-3.256402016E-1,-1.241875648E0,1.596393404E0
5.734097723E1,-8.835589886E-1,-2.729556561E-1,-5.384607315E-1,1.070103376E0
5.735796975E1,-8.653559685E-1,-4.307203293E-1,2.689266205E-2,9.669975023E-1
5.737496917E1,-8.645611405E-1,-6.375861168E-1,5.037021637E-1,1.186464450E0
5.739196057E1,-8.431397676E-1,-6.427340508E-1,8.289337158E-1,1.345779638E0
5.740895292E1,-9.000450969E-1,-5.353610516E-1,1.068384171E0,1.496040564E0
5.742594793E1,-1.023847699E0,-6.702275276E-1,1.082408905E0,1.633731339E0
5.744294073E1,-9.749085903E-1,-7.939422131E-1,1.015343666E0,1.616079750E0
5.745993592E1,-8.139973879E-1,-6.438317299E-1,7.142076492E-1,1.259842693E0
5.747692853E1,-7.580723763E-1,-3.454570770E-1,2.979593277E-1,8.847565093E-1
5.749392368E1,-8.784677982E-1,6.415605545E-3,-2.539958954E-1,9.144729342E-1
5.751091711E1,-9.344107509E-1,1.170115471E-1,-8.118867874E-1,1.243372554E0
5.752791030E1,-9.625391364E-1,-3.079195023E-1,-5.642776489E-1,1.157456381E0
5.754491645E1,-9.418511391E-1,-1.133802652E0,1.159405708E0,1.875316938E0
5.756190856E1,-1.176839590E0,-1.459867001E0,2.660932541E0,3.255261137E0
5.757890296E1,-1.477590680E0,-9.028773308E-1,2.793078423E0,3.286297121E0
5.759589517E1,-1.593333960E0,-7.539658546E-1,1.176153183E0,2.119083275E0
5.761289017E1,-1.631589651E0,-1.073091984E0,-5.407810211E-2,1.953595566E0
5.762988438E1,-1.736212015E0,-1.172026873E0,-1.652102470E0,2.667868386E0
5.764689423E1,-1.912484407E0,-7.745399475E-1,-1.616851807E0,2.621396289E0
5.766388539E1,-1.539085627E0,-5.616724491E-1,-7.839508057E-1,1.816270732E0
5.768087900E1,-9.376140833E-1,-8.663856983E-1,1.675653458E-1,1.287564559E0
5.769786637E1,-4.092785120E-1,-1.075373173E0,5.693702698E-1,1.283790818E0
5.771486572E1,-1.283944249E-1,-9.061114788E-1,6.012268066E-1,1.094987129E0
5.773186106E1,-1.329588890E-1,-6.480278969E-1,3.946819305E-1,7.703194452E-1
5.774885559E1,-1.405170560E-1,-5.652770996E-1,-9.014511108E-2,5.894144411E-1
5.776584994E1,-3.275506198E-2,-4.576103687E-1,-6.432237625E-1,7.900740170E-1
5.778282615E1,-1.010464430E-1,-1.250591278E-1,-1.066410065E0,1.078462144E0
5.779982384E1,-2.222721875E-1,1.732718945E-1,-1.235165596E0,1.266910464E0
5.781681802E1,-3.374978006E-1,2.872490883E-1,-1.130254745E0,1.214039783E0
5.783381243E1,-4.190056026E-1,3.168537617E-1,-1.006935120E0,1.135728989E0
5.785080465E1,-4.407914877E-1,2.840218544E-1,-8.448362350E-1,9.943408940E-1
5.786779996E1,-2.878579199E-1,2.322142124E-1,-4.749126434E-1,6.019365759E-1
5.788479744E1,-1.335196048E-1,3.653757572E-1,-1.576747894E-1,4.197478625E-1
5.790178847E1,1.613526046E-2,4.776458740E-1,-8.940792084E-2,4.862095268E-1
5.791879415E1,1.616529375E-1,5.286903381E-1,-1.283998489E-1,5.675664429E-1
5.793578875E1,2.197121233E-1,4.597067833E-1,9.200096130E-3,5.095962966E-1
5.795277933E1,2.381042987E-1,2.840650082E-1,3.633842468E-1,5.190709940E-1
5.796978009E1,2.645380795E-1,2.374219894E-1,5.744504929E-1,6.755316168E-1
5.798677038E1,1.001855657E-1,5.686631203E-1,1.622953415E-1,5.997955233E-1
5.800376421E1,-1.350877732E-1,1.015930176E0,-7.487545013E-1,1.269250224E0
5.802075741E1,-9.517475963E-3,6.118638515E-1,-1.100100517E0,1.258844352E0
5.803772376E1,1.210589558E-1,1.943838596E-1,-2.602014542E-1,3.466196077E-1
5.805474580E1,5.899037421E-2,-6.174230576E-2,1.018173218E0,1.021747854E0
5.807174326E1,9.164272249E-2,-3.238790035E-1,2.260188103E0,2.285114058E0
5.808872120E1,1.256911755E-1,-6.287097931E-1,2.627591133E0,2.704682872E0
5.810572383E1,1.364932358E-1,-5.066304207E-1,2.411786079E0,2.468201142E0
5.812271286E1,3.340916336E-1,-2.005369663E-1,1.541239738E0,1.589733382E0
5.813971615E1,6.509544849E-1,8.674979210E-2,6.971321106E-1,9.577371495E-1
5.815671035E1,1.109525442E0,1.805624962E-1,-3.171386719E-1,1.168001053E0
5.817370437E1,1.567859650E0,5.038022995E-3,-1.115691185E0,1.924311847E0
5.819070796E1,1.871917844E0,-4.765324593E-1,-7.991609573E-1,2.090410925E0
5.820769191E1,1.732958436E0,-8.163175583E-1,-8.663558960E-2,1.917557045E0
5.822467316E1,1.521141052E0,-7.785916328E-1,5.580024719E-1,1.797621148E0
5.824165746E1,1.222977519E0,-6.575410366E-1,1.008430481E0,1.716090400E0
5.825867377E1,9.210510850E-1,-6.005020142E-1,6.909294128E-1,1.298584315E0
5.827565199E1,5.186822414E-1,-5.714077950E-1,-1.997613907E-1,7.971466295E-1
5.829264886E1,-1.881437749E-2,-2.829091549E-1,-7.892045975E-1,8.385913590E-1
5.830964311E1,-3.973964453E-1,-9.103822708E-2,-9.145631790E-1,1.001317982E0
5.832663646E1,-5.296748877E-1,2.458810806E-2,-7.658290863E-1,9.314796032E-1
5.834363089E1,-4.513373077E-1,2.159268856E-1,-4.258279800E-1,6.570078035E-1
5.836062445E1,-3.910309374E-1,3.995504379E-1,-1.444559097E-1,5.774194804E-1
5.837761939E1,-3.095252514E-1,5.059890747E-1,-6.073474884E-2,5.962545888E-1
5.839462862E1,-3.282184303E-1,5.118579865E-1,-1.888093948E-1,6.366906029E-1
5.841161540E1,-5.209475756E-1,5.722150803E-1,-3.346052170E-1,8.430759905E-1
5.842861876E1,-6.079286933E-1,6.040563583E-1,-1.995773315E-1,8.799389135E-1
5.844560307E1,-5.976542234E-1,5.975139141E-1,-1.436042786E-1,8.572255463E-1
5.846258695E1,-6.089302301E-1,5.194368362E-1,-1.070718765E-1,8.075116338E-1
5.847959949E1,-7.219153643E-1,3.314180374E-1,1.726713181E-1,8.129053406E-1
5.849659408E1,-6.200329065E-1,2.279338837E-1,5.735616684E-1,8.748529293E-1
5.851357974E1,-6.405432224E-1,7.234122753E-1,3.027114868E-1,1.012548855E0
5.853056422E1,-7.062330842E-1,8.989915848E-1,-6.223897934E-1,1.301660514E0
5.854757179E1,-7.780446410E-1,2.921810150E-1,-5.056123734E-1,9.728140013E-1
5.856456547E1,-1.123019695E0,9.474754333E-4,9.118080139E-1,1.446571114E0
5.858155966E1,-1.039584279E0,-3.876955509E-1,2.304714203E0,2.557880152E0
5.859855327E1,-6.324587464E-1,-8.340730667E-1,2.961443901E0,3.140992188E0
5.861553457E1,-4.527117014E-1,-9.943878651E-1,2.396510124E0,2.633821537E0
5.863254103E1,-5.294365883E-1,-9.939923286E-1,6.189146042E-1,1.285059974E0
5.864953564E1,9.046113491E-2,-1.545522690E0,-8.047180176E-1,1.744819386E0
5.866652902E1,9.443677664E-1,-2.425081730E0,-1.622081280E0,3.066594129E0
5.868352346E1,5.408915877E-1,-1.283680439E0,-2.065776348E0,2.491551946E0
5.870051718E1,-1.318403482E-1,-3.176546097E-2,-1.172878265E0,1.180692317E0
5.871749574E1,-6.394717693E-1,6.569843292E-1,3.291320801E-2,9.174071244E-1
5.873450823E1,3.367829323E-2,1.439781189E-1,4.950819016E-1,5.166914122E-1
5.875149904E1,7.794569135E-1,-6.467385292E-1,5.451250076E-1,1.150210885E0
5.876848572E1,1.732815742E0,-1.160590410E0,8.102989197E-2,2.087147896E0
5.878547428E1,1.632961035E0,-8.301281929E-1,-8.831501007E-2,1.833977671E0
5.880245790E1,1.428085327E0,-4.845604897E-1,-4.696512222E-1,1.579493223E0
5.881946188E1,1.261468768E0,-2.575240135E-1,-1.103008747E0,1.695361427E0
5.883645593E1,1.213932633E0,-7.320499420E-2,-1.523968697E0,1.949736392E0
5.885345040E1,1.250506163E0,2.108697891E-1,-1.767136097E0,2.175086600E0
5.887047067E1,1.402622938E0,3.469200134E-1,-1.719663143E0,2.246095708E0
5.888743806E1,1.403061390E0,3.299307823E-1,-1.590961933E0,2.146763950E0
5.890444507E1,9.966253042E-1,5.208053589E-1,-1.080306530E0,1.559346792E0
5.892143084E1,8.238885999E-1,5.871391296E-1,-5.816822052E-1,1.166995703E0
5.893841884E1,1.036074519E0,4.468488693E-1,-6.962871552E-2,1.130474449E0
5.895542729E1,1.263631821E0,2.404618263E-1,1.037750244E-1,1.290486933E0
5.897242354E1,1.345492840E0,1.867675781E-1,4.009952545E-1,1.416343992E0
5.898941484E1,1.438347220E0,7.079601288E-3,7.193250656E-1,1.608204402E0
5.900640841E1,1.474529266E0,9.590578079E-2,5.844783783E-1,1.589040418E0
5.902340281E1,1.522860289E0,1.037654877E-1,-1.907606125E-1,1.538265369E0
5.904039395E1,1.562409401E0,-3.279631138E-1,-1.243782043E-2,1.596507952E0
5.905738951E1,1.721978903E0,-1.183264971E0,1.927821159E0,2.842854508E0
5.907437761E1,1.745570302E0,-1.940944910E0,3.690789223E0,4.520642422E0
5.909138069E1,1.084827662E0,-1.817989230E0,4.047939301E0,4.568123080E0
5.910836939E1,4.396901131E-1,-1.188709974E0,3.002216339E0,3.258782249E0
5.912536647E1,2.712883353E-1,-8.453860283E-1,1.276380539E0,1.554806154E0
5.914235162E1,3.591302633E-1,-7.362296581E-1,-4.754419327E-1,9.471291817E-1
5.915935134E1,6.899078488E-1,-4.516248703E-1,-1.833446980E0,2.010339695E0
5.917633966E1,1.192941904E0,-2.506742477E-1,-2.357594013E0,2.654090710E0
5.919334256E1,1.813307524E0,-3.862574100E-1,-1.101408482E0,2.156473882E0
5.921033633E1,1.970339656E0,-6.462624073E-1,5.374002457E-1,2.142123358E0
5.922733045E1,2.007685184E0,-8.841128349E-1,1.794489861E0,2.834192859E0
5.924432468E1,1.981947660E0,-9.828844070E-1,1.921916008E0,2.930518628E0
5.926131558E1,1.554901242E0,-8.446438313E-1,1.257561684E0,2.170852934E0
